"","X10113","X10130","X10328","X10502","X10590","X10620","X10646","X1076","X10799","X1081","X10845","X11139","X11151","X11166","X11225","X11256","X11710","X1185","X11864","X11874","X11875","X11889","X11933","X12125","X12264","X12345","X12540","X1269","X12696","X12845","X12901","X12911","X13120","X13146","X13153","X13157","X13314","X13508","X1357","X13596","X13634","X13783","X13804","X13812","X13814","X13838","X13843","X13872","X13892","X13900","X13924","X13933","X13973","X14009","X14024","X14054","X14085","X14090","X14098","X14114","X14128","X14325","X14406","X14513","X14645","X14713","X14805","X14863","X14871","X1489","X14894","X14938","X14950","X14965","X14980","X14982","X14989","X15057","X15156","X15162","X15187","X15195","X15208","X15246","X15316","X1535","X15465","X15482","X15600","X15624","X15627","X15630","X15654","X15746","X15813","X15815","X15840","X15985","X16203","X16219","X1622","X16289","X16368","X16372","X16496","X16504","X16522","X16524","X16538","X16656","X16676","X16702","X16758","X16786","X16860","X17158","X1742","X17552","X17589","X17626","X17650","X17737","X17789","X17798","X2144","X233","X2393","X2429","X2509","X2548","X2740","X2843","X2902","X294","X2942","X2957","X2974","X3233","X3932","X3941","X40153","X40190","X40352","X40413","X40444","X40501","X40514","X40551","X449","X457","X4651","X4691","X4759","X4776","X5090","X5456","X5504","X561","X586","X6104","X6285","X6333","X6349","X6375","X6529","X6653","X6684","X7107","X7128","X7147","X7270","X7387","X7551","X7660","X7680","X7696","X7709","X786","X8059","X8207","X8214","X8218","X8238","X8331","X8339","X8459","X8563","X8611","X8613","X8627","X8697","X8712","X8742","X8782","X8849","X8905","X9042","X9089","X9183","X9283","X9402","X9655","X9963","X9982"
"X10113",0,0.30034419687752,0.183900959573558,0.058960267057308,0.526337250901105,0.286466003077711,0.327316936347065,0.0355853693336458,0.335456473412209,0.271777014160001,0.315981246960589,0.144686925236748,0.329295670845114,0.291990751000325,0.414991747416299,0.376521900684928,0.271951569266479,0.202985317781771,0.246131399961552,0.232414947858994,0.0455524588433987,0.130395154468793,0.0934131877948072,0.284110171574225,0.0856588713553852,0.417157617468695,0.100952217227681,0.27272129177772,0.272255091106137,0.246862279804507,0.2174656495018,0.269383656512433,0.241436282287,0.122988773513612,0.118027979830446,0.228727609272647,0.0538232839037321,0.185928507000083,0.122376678799867,0.14845584762839,0.199123694132072,0.153329089584411,0.262986641853095,0.197363192064275,0.314838245270666,0.388863867417733,0.108942254049876,0.335333511591578,0.336955087057968,0.205234551592931,0.275403222589563,0.0855577737759865,0.326734984926505,0.449894817093853,0.113378579872358,0.223533729229817,0.302657207134804,0.117196688902311,0.493840841646289,0.120812539959223,0.218593876076729,0.246411057429136,0.221082889206875,0.180893855718218,0.0595777468917618,0.42389269789172,0.431042961291233,0.131809674370859,0.368005329338035,0.159390706455337,0.241389766009449,0.321957927544243,0.106876348179859,0.251216027458703,0.454696946232931,0.222191192428836,0.259763808737216,0.174639713522708,0.308573856540427,0.184414204467111,0.16328504376163,0.381979200239377,0.425617335581152,0.370701903780968,0.268490546430493,0.158719242717836,0.297652778581408,0.186694148346517,0.0956270147441061,0.403967152442191,0.438768018135932,0.361084948874156,0.38798623409292,0.255954761059058,0.157202370378286,0.162069910525165,0.458664057463003,0.298594032231075,0.336408498290332,0.267136682273401,0.384811932649634,0.452434052241322,0.321401253386415,0.270990455234791,0.140064840467435,0.315427705037486,0.185586251554646,0.168112126250752,0.383738592045169,0.613281906269401,0.264872833662223,0.138479147697092,0.302451999752879,0.172736170639233,0.108989917928174,0.316720026652701,0.387916502171595,0.319939614808994,0.284209646067754,0.209514682038427,0.278554307966984,0.307975185416028,0.272126863141945,0.32764037053748,0.314943170690796,0.163187051489812,0.353812110445968,0.180804589054359,0.165609299305228,0.172150718339964,0.290798566843809,0.27979842337597,0.268551686522158,0.150327250242345,0.240694129772115,0.302788653861912,0.270351457316287,0.317114048689406,0.254479345724734,0.3365525872514,0.357656338697679,0.098364566162802,0.157733826666905,0.211427200416566,0.049491354134959,0.222604086576841,0.14007656483079,0.199186628596699,0.187305342947671,0.299072644681462,0.305984781160104,0.181720981020778,0.162261763600234,0.209938982544399,0.123202113369283,0.179412892208685,0.140471287334519,0.108054007847867,0.22166227712282,0.227780241324262,0.261467660028352,0.375611322763455,0.243300197739166,0.148742490662177,0.240546648206033,0.160220207196301,0.18951133516826,0.187089789035584,0.398075916117441,0.275674058959535,0.354831413399582,0.165062394888029,0.277040487725526,0.324092217169693,0.240039405173527,0.27524989759587,0.2000597269902,0.115567723465935,0.1483056508571,0.277718119014686,0.218643873815113,0.273261286796626,0.165130968346689,0.468627365620864,0.421654363236608,0.101811397385379,0.446187109429491,0.210826144322855,0.213727950358053,0.092175765341028,0.167056022741829,0.16719104331645,0.269536934914595,0.272544665999195,0.294623236781846,0.12735222104024,0.0376404712330778,0.222041378975359,0.162343667539445,0.209972302263025,0.136919046884846,0.259844940593732,0.307401904167889,0.148504085543182
"X10130",0.30034419687752,0,0.390030591896901,0.31463502630061,0.245193486921816,0.239378565345554,0.447748288770151,0.279613659450991,0.138372107990646,0.405921253646247,0.281447597536342,0.42913845479023,0.491925369037732,0.235316177187966,0.280579566184972,0.225501480874686,0.351675132897067,0.276006413037038,0.250833026866302,0.244733566162087,0.262885507116427,0.103072525350535,0.356977971787735,0.168616714991135,0.162306258961186,0.13249160184913,0.19973400793805,0.313378361577385,0.0873388827061553,0.0803850247521352,0.435595137257545,0.160066341602947,0.446596319436788,0.111641907086806,0.274138346381373,0.454780005226927,0.307226919119977,0.336231458017803,0.169181356030277,0.424569784398619,0.443050206502316,0.135983539105037,0.501131863205102,0.134902880929177,0.517071731917479,0.404174777384334,0.363647379106126,0.415116490536586,0.424311840766997,0.476216606824763,0.384795468023229,0.394271828862469,0.363793667258759,0.344988529220211,0.33621942860765,0.336601377588191,0.255325902455766,0.387616842553784,0.240833393552896,0.43645954183737,0.170938509041203,0.286721088287082,0.242798771412665,0.245135226437259,0.324842011068521,0.261550602770233,0.180045357320941,0.224116466551626,0.431194797179539,0.417377334250667,0.154817294452404,0.574665954312134,0.373371044662908,0.476400194566126,0.327388147383792,0.326841503206894,0.157164890077263,0.261729807651626,0.34649500841949,0.459127145199482,0.459239145880353,0.332110535908712,0.280499662302469,0.107972358965862,0.123219272944137,0.280635434443082,0.0489045554008973,0.475651507866102,0.211057847920022,0.322651137605333,0.287555725230024,0.357873672909175,0.257316970574238,0.405500948722654,0.465792178968779,0.421362230488113,0.445028701005691,0.255155938002255,0.329358493057072,0.482692523900701,0.203309942189464,0.194710131568071,0.16469958780289,0.192010794944955,0.19701688632422,0.294724846138245,0.348317108423348,0.125403724303524,0.24403064081542,0.299605763321005,0.332227947966822,0.318037735826646,0.190848536259543,0.197408760660432,0.382197237237657,0.176071286140639,0.360230564921172,0.344677758161775,0.400775330357431,0.353003545223667,0.243800527311731,0.15061250778517,0.228489341349278,0.541325381013905,0.390189479213007,0.293353353938844,0.200643429154022,0.470229287903174,0.220579447025835,0.32983615604563,0.13519382119457,0.217227885480477,0.216216399314565,0.174755913595451,0.463768136357013,0.317021122577319,0.337981894203151,0.358153067400036,0.166269384419466,0.0986426515351801,0.197305917549664,0.158970455720567,0.208364045108377,0.48325555564812,0.277893263292784,0.347753767830682,0.283303771036173,0.282551278644642,0.31992433121801,0.420663738264265,0.231670722987517,0.106958999143558,0.364406419984943,0.175074741840314,0.402563949827892,0.256362449058363,0.372518524304876,0.194146292889268,0.244567959436137,0.448999295020298,0.383495725505389,0.300173547885906,0.191648857148409,0.316150801498793,0.189140475354844,0.411475392248868,0.448188947374123,0.326000241368085,0.269744274859774,0.0798011476972041,0.298962961273626,0.146069013933069,0.220197780966419,0.340579281026403,0.312722831457934,0.28821853164624,0.167274199359519,0.160031936434722,0.126836104517903,0.37414145162919,0.204227325670172,0.461015632758036,0.14920294611256,0.204134952899456,0.329458723862033,0.243732792777497,0.295934550469776,0.500828411404945,0.232620394701341,0.293760466024957,0.124775898141179,0.132343881914186,0.412842903042017,0.434900641887679,0.216423888842244,0.124309155707013,0.302680250667877,0.366945637246364,0.420595832734548,0.276535681521952,0.109893965945413,0.209648088346534,0.265673242603115,0.231911119674236
"X10328",0.183900959573558,0.390030591896901,0,0.0944713558342873,0.371679289699536,0.113556683163198,0.129071029170012,0.133516293673981,0.237238432941437,0.216027094775196,0.179882820370524,0.0271377758805642,0.16978300675186,0.14687278311227,0.219020016156283,0.249664954089557,0.147933679084179,0.274113381705965,0.147046721733295,0.123783948863635,0.033608904889927,0.0985511233578056,0.0937879868449298,0.266895114732746,0.16373170815235,0.340181909771523,0.110848543389079,0.08055939438266,0.302199599695534,0.28280258948254,0.14541483316036,0.162476029095123,0.116108777672124,0.107381437340602,0.239687807016406,0.141207304136351,0.0776938609613227,0.324951462416868,0.0784306040785303,0.0505136218895377,0.173842181373334,0.0948513624314683,0.17846901302406,0.15535899295658,0.247208488192434,0.118777309030016,0.119887750022289,0.140212658470827,0.136085522961768,0.109471913736558,0.209183201773199,0.10531853884171,0.0957749931963624,0.267679950510951,0.0814039043073319,0.02935250173844,0.13035061398352,0.0709410247740236,0.335166233704129,0.283087562417931,0.21873853579944,0.0392553851803525,0.0820434462006533,0.047164817756645,0.0878322898659963,0.268445312249227,0.287240830803976,0.149510239266688,0.197814651483014,0.0756584222557567,0.211465597405709,0.234556153303733,0.0551655968303191,0.156447945305525,0.203507683237164,0.196598684289962,0.142548481428582,0.197198703478542,0.132835661926645,0.101341126620164,0.124126097756475,0.188928682749869,0.246702740100363,0.307128313615408,0.31298205531349,0.102567377020715,0.316380853751773,0.085746374617874,0.126636057447837,0.215640656583748,0.240991858717403,0.176012584899511,0.197275064366386,0.170803108392459,0.32027305213158,0.124769647311954,0.180590991603597,0.12963288374758,0.156472381492397,0.187271247649361,0.228626572837646,0.486915021034311,0.317778390698485,0.346848927578833,0.101542359867013,0.141152456213573,0.0646677321483239,0.148124102776703,0.246489112791032,0.434088410194744,0.168785683667833,0.141443036519959,0.189206108616645,0.0997825473524702,0.287914663256589,0.260851232221355,0.152945717850903,0.123888741559444,0.121170457387446,0.113120848636401,0.0868287849447971,0.288922272213617,0.203333449396035,0.189847952467566,0.23276555889728,0.143229404344054,0.199657004756105,0.0495168357901917,0.268538524625687,0.158819268514393,0.317687343244829,0.39624786756658,0.180167075257527,0.285999717663081,0.150595414694985,0.0547169874267567,0.190733885944436,0.178169184726805,0.220381322676378,0.324138224432203,0.250794778715532,0.17908558473786,0.0331298973719646,0.0778318214362758,0.0959686556477396,0.15114620361044,0.0284156906669841,0.155355972785578,0.116708883218877,0.351470085075964,0.135809768659037,0.163296663178158,0.227376013767244,0.0976275699806201,0.0741801514563075,0.0791456775252069,0.102601914723498,0.167318716523024,0.129593172052578,0.134554954472658,0.190617411229318,0.181673334351755,0.1447691312168,0.030386803035332,0.130308688598017,0.130440552110727,0.102723226349046,0.100240427679012,0.224388457734766,0.201244238459238,0.178139927873372,0.131657948748724,0.130341485540241,0.140386935136359,0.164109683761514,0.0889987005376663,0.105050484332418,0.0670191365319974,0.132559387623396,0.194251948540986,0.111018604185389,0.281195686325964,0.111680178490985,0.387320123422033,0.234232376422095,0.0655483975522171,0.259152338418952,0.111956819121793,0.0859289053837651,0.0589323919795454,0.136939539893351,0.121584474757133,0.164080019969178,0.160956097143651,0.16531837121552,0.100189335172813,0.0904898843966487,0.0352200609266046,0.0831812964658599,0.188047825109464,0.10512321270928,0.187181767176272,0.180097741200321,0.251510504479355
"X10502",0.058960267057308,0.31463502630061,0.0944713558342873,0,0.455889258674326,0.143104276922513,0.184585649611104,0.0636418378769965,0.284941595768445,0.16547027100547,0.225654777358555,0.113434035118076,0.170089070099424,0.255307233088298,0.315685445049463,0.354171354351392,0.1166208280081,0.184233540816439,0.208944743268482,0.0707405184382011,0.0922357932990778,0.124241111544213,0.0419296158769318,0.288432599089245,0.144282700604437,0.347974068361143,0.0783001024165712,0.236592862197072,0.237008251404391,0.228184873513089,0.169523370742403,0.164460099696136,0.184385470588986,0.0885324154671655,0.0484566440946558,0.153638192293193,0.0475851127131142,0.128233593931086,0.0771803536661742,0.122963491355164,0.105235235257731,0.147732592286979,0.163928712745067,0.136481733897218,0.177147042125107,0.283512118920305,0.0709639694131446,0.189111027015432,0.159714031033364,0.165521881423938,0.209044543746831,0.0345306864220734,0.193860139817369,0.324623827462594,0.0604227560845508,0.147321197706611,0.207446659109146,0.0153233815094334,0.37805213184821,0.0529986364029693,0.16723758401022,0.204523834048525,0.102710849503455,0.127023839069721,0.0551080880416266,0.344713733686052,0.3795095702745,0.11865686980463,0.251141083084412,0.102973632045687,0.192312749789073,0.198823202884547,0.012528824166753,0.159457573269719,0.400275058240559,0.166175043715807,0.192182419537522,0.114486017831826,0.169101054781726,0.075788128941056,0.0926189238814011,0.363627175998034,0.382088426788741,0.310867490689476,0.234655969123242,0.076783999262579,0.25350125569046,0.104974519316031,0.158629206283922,0.28348160809904,0.409808802108593,0.234264178034017,0.295976332793848,0.189060211977777,0.0918949838888757,0.0673641259565139,0.234038763338581,0.159457150282812,0.244527355732875,0.168718403980499,0.276643170137232,0.379046909557331,0.28237464980705,0.209796970920221,0.0511922784646736,0.21686678671993,0.0216526345601241,0.148240458239305,0.288957210724533,0.458781538015726,0.189203067515662,0.136955005049532,0.262362912109372,0.0954509822668593,0.0383144252049035,0.233369288484269,0.285810928430113,0.204271793612025,0.119945524753678,0.0467196742530523,0.218577643427125,0.317479458378187,0.258657602254275,0.200999790158269,0.25638775647207,0.0648378348708772,0.243247469943829,0.11777184844499,0.160522412238517,0.0676941265255395,0.212058568087022,0.247571165910423,0.230880265695288,0.220450375875953,0.141180164430319,0.25010166961125,0.263925336548773,0.284151473887379,0.16675810632013,0.335220409968764,0.339237737997662,0.152534376661996,0.121712016072424,0.103723834237839,0.0281839631087279,0.22204862863257,0.110074727295196,0.150378167728795,0.147196462691733,0.238993782871798,0.221684592577244,0.0882274526137959,0.0787792018956511,0.100100367501694,0.0526647318313284,0.0903656702514088,0.0490793345764736,0.109795837549033,0.137377676507367,0.14712616266804,0.190954907829443,0.317334067123474,0.107638151567983,0.0648717218629637,0.209221660229397,0.0688295524779974,0.106492976634452,0.204039525128626,0.298922461684045,0.292568286935421,0.326678269154473,0.191918412688275,0.224590472343274,0.20657441373452,0.137614716822981,0.222724721215918,0.162991388716103,0.0608503977300026,0.079478604026119,0.308430298703889,0.190037681705713,0.205189313830734,0.167478441105778,0.409548442800079,0.304213100751111,0.0377960736815935,0.315762267504458,0.134205994585975,0.161916387257261,0.124439823925516,0.189397053482934,0.177222583266072,0.264186742668231,0.216756409585772,0.249254381641278,0.143885326130873,0.0866110744319757,0.0697318586939016,0.0529057695304498,0.201613310719342,0.0879144863874418,0.189164832310871,0.232719418439995,0.153691691114131
"X10590",0.526337250901105,0.245193486921816,0.371679289699536,0.455889258674326,0,0.129908884481149,0.301364956582637,0.49374025409406,0.148178070371906,0.287102467978002,0.125590364195341,0.330482734230702,0.394879424451675,0.234685024411651,0.143067409459617,0.253370506992783,0.352592847766564,0.402940613731872,0.249778431408635,0.249399419042364,0.305558672188294,0.228073367956054,0.496245708737006,0.318636798049336,0.290784926583467,0.106049905235131,0.343130009375142,0.167406485370841,0.330861744592409,0.346057391152009,0.282254471821741,0.239416401013248,0.282147225245383,0.336680050993614,0.468961919904515,0.298518495110797,0.35976248832024,0.544785420360156,0.302934336845473,0.33518119202381,0.452064222917618,0.285621269529264,0.351311424135138,0.266614395753221,0.365303504508624,0.228325117198269,0.54708057686095,0.270215770930033,0.282045052763688,0.328453637623732,0.181034085714197,0.438273385015538,0.209209132511157,0.216894165607739,0.338228211371666,0.234090118171139,0.26469366050459,0.462940875255579,0.067581668729284,0.663950348207665,0.423031077769516,0.183395560876921,0.246191732025831,0.352379084058042,0.526735054059696,0.0965589827998621,0.0896694407688768,0.477461474941098,0.289310810546232,0.318490948819689,0.371573314600871,0.430636239659023,0.454272217584167,0.319245509137662,0.210548330586071,0.39913802826024,0.17954136362449,0.488259365792686,0.198350010711286,0.447065703530001,0.468006011410748,0.199570052517002,0.15290861005067,0.182405645175658,0.368336240833547,0.424942226403296,0.264550057763338,0.377501593563963,0.244516816292766,0.171341316014362,0.208380093679703,0.198198528716419,0.174920836406154,0.295362392116767,0.670547333801041,0.423112654094581,0.214938166344717,0.157746986726832,0.215924137144134,0.308291041296125,0.0662790911370222,0.331765344986435,0.430431036088142,0.445670102081699,0.333079248860766,0.143792306061911,0.421666507494656,0.344054670015925,0.152837465358554,0.0723482836525705,0.45698909275255,0.448431524125053,0.185415937146396,0.336327172751332,0.582956298205073,0.328512771404089,0.22054174555393,0.204830228778349,0.298455153091959,0.353072691444984,0.144458677023522,0.391720622356072,0.426875064042704,0.320807419146543,0.286920998601529,0.421152685063149,0.0631817575869405,0.365584065493374,0.431775469551867,0.306095129920983,0.357101915056289,0.358098291146554,0.395745213016048,0.383054570644663,0.331432919135592,0.196168918929798,0.234248802153704,0.260660635495385,0.303825723771146,0.258735324678774,0.284461243059239,0.278563455183951,0.286920407649656,0.43426058696698,0.419406067519292,0.335244752277675,0.398919840575048,0.282669165747866,0.205559974890246,0.40369660616349,0.116135569201929,0.236373461349861,0.331270523125787,0.175613346657662,0.405715882245572,0.248989269672243,0.345024859913632,0.319235822093962,0.253008400326963,0.288542818722512,0.221560389296907,0.17144444118749,0.154262295844732,0.324489064447012,0.183694312862476,0.418660300415083,0.335209551752006,0.220991590789734,0.136071369281234,0.144098306358487,0.153960917302344,0.299645274274847,0.241586787519343,0.199279542066536,0.349078093282454,0.141048803304872,0.161406913080151,0.297268025118524,0.255339513193611,0.232807232710744,0.199174704597863,0.299883473048265,0.293456529515007,0.219098176431947,0.199215612322477,0.386469322526669,0.157708259963294,0.405765075154214,0.347707584867199,0.308133842989365,0.267933015087737,0.275142731683794,0.317606883923493,0.41408316068476,0.211644625968094,0.278451789653372,0.431877719847745,0.420502648563889,0.423941691626243,0.28023397807683,0.254510271570238,0.348087343841324,0.344938314343407,0.458288721821895
"X10620",0.286466003077711,0.239378565345554,0.113556683163198,0.143104276922513,0.129908884481149,0,0.0846846170419849,0.240772695399147,0.0922480925249902,0.0833276824064129,0.0701067697580396,0.115282833673792,0.123838082716114,0.158689505640353,0.0358013868462756,0.179174926206394,0.109565603749707,0.178406682129991,0.118741324290427,0.018680186336135,0.103483413940816,0.134178625709675,0.164191074906535,0.255581075600529,0.142834913450963,0.133347780731609,0.139672217243752,0.0762020868261557,0.188287797825038,0.183024603087131,0.0931530600859009,0.085820942315423,0.0634887578250221,0.176986000354668,0.236616490589547,0.0882361875596115,0.0804178257322411,0.308991391884816,0.123704428400156,0.11251502588028,0.141916431013153,0.134758772121019,0.0924757579877361,0.0988990895507491,0.127964947745641,0.100664684744857,0.254766488810522,0.0545395825729605,0.0686044922480813,0.104038652450066,0.0821149375576764,0.109942407438103,0.0470770958011465,0.075355424936967,0.110527627219745,0.061462284594462,0.083974875763837,0.155310233355475,0.0569233111641047,0.337552510598628,0.207174731000599,0.083895021612765,0.0341310860960815,0.176695528116875,0.235078204938162,0.106084946576455,0.117296345061623,0.262774219518528,0.0526535485688698,0.0878627604225585,0.236363345572628,0.16178052686259,0.1180621575843,0.0616557110005163,0.19081587579467,0.167859176263395,0.0462052459070716,0.20272743511538,0.0258084432543674,0.0957375017360306,0.136196747561155,0.134068438606959,0.102195918464294,0.176474845318527,0.251443979398662,0.133668680018008,0.192928912988213,0.0936589931978749,0.0791990046036066,0.0587430854305923,0.179194121798959,0.0583191819210615,0.0543388888005068,0.0900042857419583,0.373305790882268,0.108313364669477,0.0530006448724151,0.0150499559174112,0.101469625340068,0.0917314237559564,0.0761568575399908,0.36027926007885,0.250130922643393,0.237132756037092,0.130691452092839,0.0322288492772151,0.0930855565210267,0.181237985200444,0.112880830456436,0.127129109834411,0.212112377574944,0.169488225163098,0.140951571862637,0.12303830062034,0.301370088910611,0.135146370317321,0.0646513779548563,0.0355318147175078,0.0380179745142042,0.0528455737641874,0.0616580409007747,0.296504363061346,0.312845218919615,0.0669160594188579,0.11334433274345,0.122848460388757,0.0416875245620818,0.0874172016584378,0.21978773861493,0.0503195695349993,0.216345291841453,0.275539139765042,0.287850903678517,0.277336918177246,0.107535356570507,0.104936110398105,0.123403392500095,0.131485347923175,0.123572718231221,0.225872058609458,0.228279566183251,0.146620807923107,0.142062236638207,0.142985160061924,0.122051914281516,0.161647600555562,0.230622949455434,0.084887213872667,0.0442995113423927,0.215151230710743,0.0347857875777296,0.0821853365934308,0.128496568830878,0.0201604746289975,0.0714307004286961,0.0345413444398139,0.0851484803950981,0.114315709878265,0.0382073997512017,0.0442474453375591,0.0405024174832117,0.0774119851072683,0.0421860344103713,0.0707524546741722,0.0901441471791093,0.103129920833906,0.0803223766076475,0.0796057413514803,0.0459408546700243,0.125830523760435,0.116996525272723,0.173486897518239,0.0934732992570525,0.0329085737768699,0.0927998196214543,0.0579408367369308,0.0801976564660975,0.114751201846849,0.110891462174534,0.136775185981311,0.108438607627759,0.122975561031722,0.144301361980806,0.210992307724279,0.0561613289529579,0.120300737249122,0.023837362076716,0.117395701418596,0.168716240084422,0.111382397661951,0.160109272027401,0.163414401067058,0.145824122783471,0.175693484710155,0.128411850463057,0.159780296551281,0.22101532548911,0.172261123076577,0.0898499470382651,0.122096122905841,0.0984057759097869,0.174281709519162,0.201099728264149,0.220630815952717
"X10646",0.327316936347065,0.447748288770151,0.129071029170012,0.184585649611104,0.301364956582637,0.0846846170419849,0,0.244479135099064,0.257223696256259,0.133585173646598,0.129558708876894,0.0893075839193964,0.0822115570220743,0.273154548847423,0.135319490592118,0.27253213867789,0.105041365022637,0.333273715219982,0.248909886378938,0.0791778702316706,0.165298024512808,0.240660831965426,0.19591727209986,0.402635772756733,0.316533086199912,0.351158808570961,0.209289785090094,0.0886829741826299,0.342435847048004,0.322741136204115,0.0917797978539927,0.18424284841668,0.0841541016347234,0.271486339791815,0.273892052754547,0.0922730316158509,0.093070284955361,0.32664596382805,0.169257530262686,0.0771694031862556,0.155840497848734,0.252585596406159,0.0632688142915306,0.236093812695091,0.0905803221424911,0.156141458848699,0.286810598540662,0.0148009306293267,0.032486295140322,0.0655409275123917,0.169105644919084,0.0426276411495034,0.078817431181978,0.0971890104239751,0.177457424349903,0.109125619380686,0.145722566550942,0.193629149544916,0.205998979347117,0.304128606297772,0.314087483783591,0.0916048956516796,0.0906759490194236,0.227950042796935,0.258638933673543,0.245177171708319,0.240490795423014,0.23911738397915,0.100139893699838,0.0689742333392635,0.367799185002127,0.0883162187901479,0.162262265960341,0.0566347322495324,0.256695971072382,0.290856828142847,0.142587523638823,0.246885675240368,0.0355014052328801,0.107945211577376,0.0994860989222151,0.12208749412097,0.185867274781339,0.36672175714363,0.408726116114179,0.1948287144963,0.361340014590878,0.031140707232445,0.207484875577107,0.138916792685904,0.236179790011533,0.086072230374583,0.126088450012689,0.139842477330317,0.343654801109637,0.117107782348184,0.0490779819973202,0.0756545369805631,0.214380380007364,0.0788272946244386,0.228708295451555,0.553205524601662,0.336175813501476,0.387963102373577,0.164771156775312,0.0794006609676849,0.142206698124193,0.294288738841323,0.181464820754489,0.297270250111004,0.300144944901501,0.261316770073578,0.285617417099606,0.185706173263334,0.303306317820617,0.259376371076733,0.0685103452962014,0.0528735253624163,0.0451247422179713,0.0767862816828421,0.157709500222918,0.406103612309938,0.403312010903671,0.0658914982424423,0.195651344000703,0.148272392578888,0.201135901184456,0.0573130735959114,0.363974728440169,0.132473091517971,0.354159572776267,0.472203742465156,0.388923265934114,0.445073829462989,0.0915945857490365,0.160662580913939,0.230373131500697,0.214820486906659,0.265110352874947,0.387388846621222,0.322450151479303,0.330591512053749,0.194921415448303,0.178530154724638,0.174726706113455,0.278288659963939,0.216445940383283,0.243032858312308,0.11926419865258,0.356351079303654,0.136550919767888,0.217886601531609,0.24537933684914,0.132824165324,0.0854690875268477,0.129674526848266,0.127808912849825,0.287337972856167,0.184171156010293,0.0532523941327685,0.105305758124782,0.0925818557716197,0.157090581155128,0.117488993248556,0.214933344598177,0.107801131737593,0.0377036827164158,0.174098774753763,0.101767260866406,0.180976346732987,0.178472158791636,0.274334840955417,0.139352075978771,0.0404412673850827,0.128534803550127,0.0974357259707731,0.176873369798258,0.174952964737501,0.206947078806901,0.220075812731657,0.186824326320915,0.191971426881868,0.24440573385467,0.396554351210216,0.0661372808541862,0.181245080880554,0.124152006028958,0.0436991559768488,0.266987651707464,0.187469627761102,0.276300379075658,0.292280760559567,0.195850567673447,0.255474106740401,0.244264563631686,0.238067950695499,0.235235723325721,0.154090584142415,0.126724721270764,0.277254029529731,0.205097096714719,0.270164447814076,0.296619153442666,0.323290900390024
